"X0","Incidence_Rate","Lab_Confirm_Incidence_rate","X_SD_D_x100","CFR","ID","Country_or_Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological_Week","Number_of_Records","Population_x_1000","Serotype","Severe_Dengue","Total_of_Dengue_Cases","Type","Year","Week_Cases_Dengue","Week_Range"
0,"106.40",NA,0,0,2,"Costa Rica","Costa Rica",0,44,188,NA,44,1,4906,"DEN 1,2",0,5220,"final",2017,88,"43-44"
0,"108.01",NA,0,0,2,"Costa Rica","Costa Rica",0,45,188,NA,45,1,4906,"DEN 1,2",0,5299,"final",2017,79,"44-45"
0,"109.34",NA,0,0,2,"Costa Rica","Costa Rica",0,46,188,NA,46,1,4906,"DEN 1,2",0,5364,"final",2017,65,"45-46"
0,"110.62",NA,0,0,2,"Costa Rica","Costa Rica",0,47,188,NA,47,1,4906,"DEN 1,2",0,5427,"final",2017,63,"46-47"
0,"111.54",NA,0,0,2,"Costa Rica","Costa Rica",0,48,188,NA,48,1,4906,"DEN 1,2",0,5472,"final",2017,45,"47-48"
0,"112.05",NA,0,0,2,"Costa Rica","Costa Rica",0,49,188,NA,49,1,4906,"DEN 1,2",0,5497,"final",2017,25,"48-49"
0,"112.62",NA,0,0,2,"Costa Rica","Costa Rica",0,50,188,NA,50,1,4906,"DEN 1,2",0,5525,"final",2017,28,"49-50"
0,"113.11",NA,0,0,2,"Costa Rica","Costa Rica",0,51,188,NA,51,1,4906,"DEN 1,2",0,5549,"final",2017,24,"50-51"
0,"113.35",NA,0,0,2,"Costa Rica","Costa Rica",0,52,188,NA,52,1,4906,"DEN 1,2",0,5561,"final",2017,12,"51-52"
0,"14.59","0",0,0,5,"Cuba","Cuba",0,51,192,0,51,1,11249,"DEN 3,4",0,1641,"Preliminar",2015,1641,"0-51"
0,"15.03","15.03",0,0,5,"Cuba","Cuba",0,52,192,1691,52,1,11249,"DEN 3,4",0,1691,"Preliminar",2015,50,"51-52"
0,"10.60","10.6",0,0,5,"Cuba","Cuba",0,11,192,1208,11,1,11393,"DEN 2,3",0,1208,"Preliminar",2016,1208,"0-11"
0,"12.27","12.27",0,0,5,"Cuba","Cuba",0,26,192,1398,26,1,11393,"DEN 2,3",0,1398,"Preliminar",2016,190,"11-26"
0,"12.27","12.27",0,0,5,"Cuba","Cuba",0,38,192,1398,38,1,11393,"DEN 2,3",0,1398,"Preliminar",2016,0,"26-38"
0,"16.12","16.12",1.579520697,0,5,"Cuba","Cuba",0,52,192,1836,52,1,11393,"DEN 2,3",29,1836,"Preliminar",2016,438,"38-52"
0,"2.35","2.35",0,0,5,"Cuba","Cuba",0,25,192,270,25,1,11485,"DEN 2,3",0,270,"Preliminar",2017,270,"0-25"
0,"10.87","10.87",1.522435897,0,5,"Cuba","Cuba",0,52,192,1248,52,1,11485,"DEN 2,3",19,1248,"Preliminar",2017,978,"25-52"
0,"13.51","2.7",0,0,6,"Dominica","Dominica",0,10,212,2,5,1,74,"DEN",0,10,"Preliminar",2015,10,"0-5"
0,"33.78","2.70",0,0,6,"Dominica","Dominica",0,24,212,2,24,1,74,"DEN",0,25,"Preliminar",2015,15,"5-24"
0,"51.35","14.86",0,0,6,"Dominica","Dominica",0,52,212,11,52,1,74,"DEN",0,38,"Preliminar",2015,13,"24-52"
0,"144.59","0",0,0,6,"Dominica","Dominica",0,10,212,0,4,1,74,"DEN",0,107,"Preliminar",2016,107,"0-4"
0,"247.30","0.00",0,0,6,"Dominica","Dominica",0,16,212,0,16,1,74,"DEN",0,183,"Preliminar",2016,76,"4-16"
0,"317.57","0.00",0,0,6,"Dominica","Dominica",0,24,212,0,24,1,74,"DEN",0,235,"Preliminar",2016,52,"16-24"
0,"381.08","0.00",0,0,6,"Dominica","Dominica",0,32,212,0,32,1,74,"DEN",0,282,"Preliminar",2016,25,"24-32"
0,"474.32","8.11",0,0,6,"Dominica","Dominica",0,52,212,6,52,1,74,"DEN",0,351,"Preliminar",2016,33,"32-52"
0,"13.51","0",0,0,6,"Dominica","Dominica",0,10,212,0,8,1,74,"DEN",0,10,"Preliminar",2017,10,"0-8"
0,"44.59","0.00",0,0,6,"Dominica","Dominica",0,28,212,0,28,1,74,"DEN",0,33,"Preliminar",2017,23,"8-28"
0,"2.11","0",14.222222222,0,5,"Dominican Republic","República Dominicana",0,1,214,0,1,1,10649,"DEN",32,225,"Preliminar",2016,225,"0-1"
0,"5.4","0",13.043478261,1.043,5,"Dominican Republic","República Dominicana",6,2,214,0,2,1,10649,"DEN",75,575,"Preliminar",2016,350,"1-2"
0,"9.02","0",13.943808533,0,5,"Dominican Republic","República Dominicana",0,3,214,0,3,1,10649,"DEN",134,961,"Preliminar",2016,386,"2-3"
0,"12.49","0",13.082706767,0.526,5,"Dominican Republic","República Dominicana",7,4,214,0,4,1,10649,"DEN",174,1330,"Preliminar",2016,369,"3-4"
0,"15.99","0",13.035819143,0.646,5,"Dominican Republic","República Dominicana",11,5,214,0,5,1,10649,"DEN",222,1703,"Preliminar",2016,373,"4-5"
0,"18.61","0",12.865792129,0.555,5,"Dominican Republic","República Dominicana",11,6,214,0,6,1,10649,"DEN",255,1982,"Preliminar",2016,279,"5-6"
0,"21.53","0",12.036633232,0.48,5,"Dominican Republic","República Dominicana",11,7,214,0,7,1,10649,"DEN",276,2293,"Preliminar",2016,311,"6-7"
0,"23.56","0",11.917098446,0.438,5,"Dominican Republic","República Dominicana",11,8,214,0,8,1,10649,"DEN",299,2509,"Preliminar",2016,216,"7-8"
0,"25.28","0",11.775631501,0.557,5,"Dominican Republic","República Dominicana",15,9,214,0,9,1,10649,"DEN",317,2692,"Preliminar",2016,183,"8-9"
0,"26.86","0",11.678321678,0.629,5,"Dominican Republic","República Dominicana",18,10,214,0,10,1,10649,"DEN",334,2860,"Preliminar",2016,168,"9-10"
0,"28.27","0",11.690468283,0.598,5,"Dominican Republic","República Dominicana",18,11,214,0,11,1,10649,"DEN",352,3011,"Preliminar",2016,151,"10-11"
0,"32.44","0.00",11.345875543,0.521,5,"Dominican Republic","República Dominicana",18,12,214,0,12,1,10649,"DEN",392,3455,"Preliminar",2016,444,"11-12"
0,"30.92","21.34",11.539629517,0.547,5,"Dominican Republic","República Dominicana",18,13,214,2272,13,1,10649,"DEN",380,3293,"Preliminar",2016,-162,"12-13"
0,"32.44","0.00",11.345875543,0.521,5,"Dominican Republic","República Dominicana",18,14,214,0,14,1,10649,"DEN",392,3455,"Preliminar",2016,162,"13-14"
0,"33.67","0.00",11.321807027,0.502,5,"Dominican Republic","República Dominicana",18,15,214,0,15,1,10649,"DEN",406,3586,"Preliminar",2016,131,"14-15"
0,"34.98","0.00",11.22147651,0.564,5,"Dominican Republic","República Dominicana",21,16,214,0,16,1,10649,"DEN",418,3725,"Preliminar",2016,139,"15-16"
0,"39.20","0.00",11.020603737,0.575,5,"Dominican Republic","República Dominicana",24,17,214,0,17,1,10649,"DEN",460,4174,"Preliminar",2016,449,"16-17"
0,"40.10","0.00",10.983606557,0.562,5,"Dominican Republic","República Dominicana",24,18,214,0,18,1,10649,"DEN",469,4270,"Preliminar",2016,96,"17-18"
0,"40.84","0.00",10.945044838,0.552,5,"Dominican Republic","República Dominicana",24,19,214,0,19,1,10649,"DEN",476,4349,"Preliminar",2016,79,"18-19"
0,"42.00","0.00",10.753409345,0.537,5,"Dominican Republic","República Dominicana",24,20,214,0,20,1,10649,"DEN",481,4473,"Preliminar",2016,124,"19-20"
0,"43.86","0.00",10.597302505,0.514,5,"Dominican Republic","República Dominicana",24,22,214,0,22,1,10649,"DEN",495,4671,"Preliminar",2016,198,"20-22"
0,"50.46","0.00",10.271678452,0.521,5,"Dominican Republic","República Dominicana",28,27,214,0,27,1,10649,"DEN",552,5374,"Preliminar",2016,703,"22-27"
0,"53.10","0.00",10.221043324,0.513,5,"Dominican Republic","República Dominicana",29,30,214,0,30,1,10649,"DEN",578,5655,"Preliminar",2016,281,"27-30"
0,"53.59","0.00",10.32065884,0.526,5,"Dominican Republic","República Dominicana",30,31,214,0,31,1,10649,"DEN",589,5707,"Preliminar",2016,52,"30-31"
0,"54.20","0.00",10.204435204,0.52,5,"Dominican Republic","República Dominicana",30,32,214,0,32,1,10649,"DEN",589,5772,"Preliminar",2016,65,"31-32"
0,"56.21","0.00",9.973270966,0.501,5,"Dominican Republic","República Dominicana",30,36,214,0,36,1,10649,"DEN",597,5986,"Preliminar",2016,214,"32-36"
0,"56.99","0.00",9.919261822,0.494,5,"Dominican Republic","República Dominicana",30,38,214,0,38,1,10649,"DEN",602,6069,"Preliminar",2016,83,"36-38"
0,"57.91","0",9.891357224,0.519,5,"Dominican Republic","República Dominicana",32,40,214,0,40,1,10649,"DEN",610,6167,"Preliminar",2016,98,"38-40"
0,"58.72","0",9.803294419,0.512,5,"Dominican Republic","República Dominicana",32,42,214,0,42,1,10649,"DEN",613,6253,"Preliminar",2016,86,"40-42"
0,"59.15","0",9.82695666,0.508,5,"Dominican Republic","República Dominicana",32,43,214,0,43,1,10649,"DEN",619,6299,"Preliminar",2016,46,"42-43"
0,"59.60","0",9.831416417,0.504,5,"Dominican Republic","República Dominicana",32,44,214,0,44,1,10649,"DEN",624,6347,"Preliminar",2016,48,"43-44"
0,"59.94","0",9.760300799,0.501,5,"Dominican Republic","República Dominicana",32,45,214,0,45,1,10649,"DEN",623,6383,"Preliminar",2016,36,"44-45"
0,"59.60","0",9.831416417,0.504,5,"Dominican Republic","República Dominicana",32,46,214,0,46,1,10649,"DEN",624,6347,"Preliminar",2016,-36,"45-46"
0,"60.55","0",9.69292804,0.496,5,"Dominican Republic","República Dominicana",32,47,214,0,47,1,10649,"DEN",625,6448,"Preliminar",2016,101,"46-47"
0,"61.02","0",9.633733456,0.492,5,"Dominican Republic","República Dominicana",32,48,214,0,48,1,10649,"DEN",626,6498,"Preliminar",2016,50,"47-48"
0,"61.53","0",9.661172161,0.519,5,"Dominican Republic","República Dominicana",34,49,214,0,49,1,10649,"DEN",633,6552,"Preliminar",2016,54,"48-49"
0,"62.02","0",9.630526953,0.591,5,"Dominican Republic","República Dominicana",39,50,214,0,50,1,10649,"DEN",636,6604,"Preliminar",2016,52,"49-50"
0,"62.20","0",9.631642512,0.589,5,"Dominican Republic","República Dominicana",39,51,214,0,51,1,10649,"DEN",638,6624,"Preliminar",2016,20,"50-51"
0,"62.40","0",9.64635064,0.587,5,"Dominican Republic","República Dominicana",39,52,214,0,52,1,10649,"DEN",641,6645,"Preliminar",2016,21,"51-52"
0,"0.23","0",4,0,5,"Dominican Republic","República Dominicana",0,1,214,0,1,1,10767,"DEN",1,25,"Preliminar",2017,25,"0-1"
0,"0.46","0",6,0,5,"Dominican Republic","República Dominicana",0,2,214,0,2,1,10767,"DEN",3,50,"Preliminar",2017,25,"1-2"
0,"0.63","0",5.882352941,0,5,"Dominican Republic","República Dominicana",0,3,214,0,3,1,10767,"DEN",4,68,"Preliminar",2017,18,"2-3"
0,"0.76","0",6.097560976,0,5,"Dominican Republic","República Dominicana",0,4,214,0,4,1,10767,"DEN",5,82,"Preliminar",2017,14,"3-4"
0,"0.87","0.03",6.382978723,0,5,"Dominican Republic","República Dominicana",0,5,214,3,5,1,10767,"DEN",6,94,"Preliminar",2017,12,"4-5"
0,"0.99","0.03",5.607476636,0,5,"Dominican Republic","República Dominicana",0,6,214,3,6,1,10767,"DEN",6,107,"Preliminar",2017,13,"5-6"
0,"1.23","0.03",4.545454545,0,5,"Dominican Republic","República Dominicana",0,7,214,3,7,1,10767,"DEN",6,132,"Preliminar",2017,25,"6-7"
0,"1.35","0.03",4.137931034,0,5,"Dominican Republic","República Dominicana",0,8,214,3,8,1,10767,"DEN",6,145,"Preliminar",2017,13,"7-8"
0,"1.45","0.03",4.487179487,0,5,"Dominican Republic","República Dominicana",0,9,214,3,9,1,10767,"DEN",7,156,"Preliminar",2017,11,"8-9"
0,"1.63","0.03",4.571428571,0,5,"Dominican Republic","República Dominicana",0,10,214,3,10,1,10767,"DEN",8,175,"Preliminar",2017,19,"9-10"
0,"1.83","0.03",4.060913706,0,5,"Dominican Republic","República Dominicana",0,11,214,3,11,1,10767,"DEN",8,197,"Preliminar",2017,22,"10-11"
0,"1.95","0.03",4.761904762,0,5,"Dominican Republic","República Dominicana",0,12,214,3,12,1,10767,"DEN",10,210,"Preliminar",2017,13,"11-12"
0,"2.18","0.03",4.255319149,0,5,"Dominican Republic","República Dominicana",0,13,214,3,13,1,10767,"DEN",10,235,"Preliminar",2017,25,"12-13"
0,"2.47","0.03",4.511278195,0,5,"Dominican Republic","República Dominicana",0,14,214,3,14,1,10767,"DEN",12,266,"Preliminar",2017,31,"13-14"
0,"2.60","0.03",4.285714286,0,5,"Dominican Republic","República Dominicana",0,15,214,3,15,1,10767,"DEN",12,280,"Preliminar",2017,14,"14-15"
0,"2.78","0.03",4.347826087,0,5,"Dominican Republic","República Dominicana",0,16,214,3,16,1,10767,"DEN",13,299,"Preliminar",2017,19,"15-16"
0,"2.93","0.03",4.761904762,0,5,"Dominican Republic","República Dominicana",0,17,214,3,17,1,10767,"DEN",15,315,"Preliminar",2017,16,"16-17"
0,"3.10","0.03",5.089820359,0,5,"Dominican Republic","República Dominicana",0,18,214,3,18,1,10767,"DEN",17,334,"Preliminar",2017,19,"17-18"
0,"3.26","0.15",4.843304843,0,5,"Dominican Republic","República Dominicana",0,19,214,16,19,1,10767,"DEN",17,351,"Preliminar",2017,17,"18-19"
0,"3.61","0.15",4.627249357,0,5,"Dominican Republic","República Dominicana",0,20,214,16,20,1,10767,"DEN",18,389,"Preliminar",2017,38,"19-20"
0,"4.02","0.15",4.849884527,0,5,"Dominican Republic","República Dominicana",0,21,214,16,21,1,10767,"DEN",21,433,"Preliminar",2017,44,"20-21"
0,"4.42","0.15",4.411764706,0,5,"Dominican Republic","República Dominicana",0,22,214,16,22,1,10767,"DEN",21,476,"Preliminar",2017,43,"21-22"
0,"4.66","0.15",4.581673307,0,5,"Dominican Republic","República Dominicana",0,23,214,16,23,1,10767,"DEN",23,502,"Preliminar",2017,26,"22-23"
0,"4.91","0.15",4.536862004,0,5,"Dominican Republic","República Dominicana",0,24,214,16,24,1,10767,"DEN",24,529,"Preliminar",2017,27,"23-24"
0,"5.19","0.15",5.008944544,0,5,"Dominican Republic","República Dominicana",0,25,214,16,25,1,10767,"DEN",28,559,"Preliminar",2017,30,"24-25"
0,"5.53","0.15",5.210084034,0,5,"Dominican Republic","República Dominicana",0,26,214,16,26,1,10767,"DEN",31,595,"Preliminar",2017,36,"25-26"
0,"5.80","0.15",4.967948718,0,5,"Dominican Republic","República Dominicana",0,27,214,16,27,1,10767,"DEN",31,624,"Preliminar",2017,29,"26-27"
0,"6.13","0.15",5,0,5,"Dominican Republic","República Dominicana",0,28,214,16,28,1,10767,"DEN",33,660,"Preliminar",2017,36,"27-28"
0,"6.51","0.15",5.135520685,0,5,"Dominican Republic","República Dominicana",0,29,214,16,29,1,10767,"DEN",36,701,"Preliminar",2017,41,"28-29"
0,"6.77","0.15",5.624142661,0,5,"Dominican Republic","República Dominicana",0,30,214,16,30,1,10767,"DEN",41,729,"Preliminar",2017,28,"29-30"
0,"6.92","0.15",5.503355705,0,5,"Dominican Republic","República Dominicana",0,31,214,16,31,1,10767,"DEN",41,745,"Preliminar",2017,16,"30-31"
0,"7.34","0.15",5.569620253,0,5,"Dominican Republic","República Dominicana",0,32,214,16,32,1,10767,"DEN",44,790,"Preliminar",2017,45,"31-32"
0,"7.48","0.17",5.465838509,0.124,5,"Dominican Republic","República Dominicana",1,33,214,18,33,1,10767,"DEN",44,805,"Preliminar",2017,15,"32-33"
0,"7.85","0.17",5.680473373,0.118,5,"Dominican Republic","República Dominicana",1,34,214,18,34,1,10767,"DEN",48,845,"Preliminar",2017,40,"33-34"
0,"8.03","0.17",5.780346821,0.116,5,"Dominican Republic","República Dominicana",1,35,214,18,35,1,10767,"DEN",50,865,"Preliminar",2017,20,"34-35"
0,"8.19","0.17",6.009070295,0.113,5,"Dominican Republic","República Dominicana",1,36,214,18,36,1,10767,"DEN",53,882,"Preliminar",2017,17,"35-36"
0,"8.54","0.17",6.195652174,0.109,5,"Dominican Republic","República Dominicana",1,37,214,18,37,1,10767,"DEN",57,920,"Preliminar",2017,38,"36-37"
0,"8.65","0.17",6.337271751,0.107,5,"Dominican Republic","República Dominicana",1,38,214,18,38,1,10767,"DEN",59,931,"Preliminar",2017,11,"37-38"
0,"9.09","0.17",6.230847804,0.102,5,"Dominican Republic","República Dominicana",1,39,214,18,39,1,10767,"DEN",61,979,"Preliminar",2017,48,"38-39"
0,"9.62","0.17",6.274131274,0.097,5,"Dominican Republic","República Dominicana",1,40,214,18,40,1,10767,"DEN",65,1036,"Preliminar",2017,57,"39-40"
0,"10.08","0.17",6.082949309,0.092,5,"Dominican Republic","República Dominicana",1,41,214,18,41,1,10767,"DEN",66,1085,"Preliminar",2017,49,"40-41"
0,"10.44","0.17",6.138790036,0.089,5,"Dominican Republic","República Dominicana",1,42,214,18,42,1,10767,"DEN",69,1124,"Preliminar",2017,39,"41-42"
0,"10.73","0.17",5.974025974,0.087,5,"Dominican Republic","República Dominicana",1,43,214,18,43,1,10767,"DEN",69,1155,"Preliminar",2017,31,"42-43"
0,"10.98","0.17",6.598984772,0.085,5,"Dominican Republic","República Dominicana",1,44,214,18,44,1,10767,"DEN",78,1182,"Preliminar",2017,27,"43-44"
0,"11.15","0.17",6.5,0.083,5,"Dominican Republic","República Dominicana",1,45,214,18,45,1,10767,"DEN",78,1200,"Preliminar",2017,18,"44-45"
0,"11.37","0.17",6.617647059,0.082,5,"Dominican Republic","República Dominicana",1,46,214,18,46,1,10767,"DEN",81,1224,"Preliminar",2017,24,"45-46"
0,"11.66","0.17",6.693227092,0.08,5,"Dominican Republic","República Dominicana",1,47,214,18,47,1,10767,"DEN",84,1255,"Preliminar",2017,31,"46-47"
0,"11.90","0.17",6.791569087,0.078,5,"Dominican Republic","República Dominicana",1,48,214,18,48,1,10767,"DEN",87,1281,"Preliminar",2017,26,"47-48"
0,"12.21","0.17",6.692015209,0.076,5,"Dominican Republic","República Dominicana",1,49,214,18,49,1,10767,"DEN",88,1315,"Preliminar",2017,34,"48-49"
0,"12.45","0.17",6.63683818,0.075,5,"Dominican Republic","República Dominicana",1,50,214,18,50,1,10767,"DEN",89,1341,"Preliminar",2017,26,"49-50"
0,"12.48","0.17",6.547619048,0.074,5,"Dominican Republic","República Dominicana",1,51,214,18,51,1,10767,"DEN",88,1344,"Preliminar",2017,3,"50-51"
0,"12.62","0.17",6.475349522,0.074,5,"Dominican Republic","República Dominicana",1,52,214,18,52,1,10767,"DEN",88,1359,"Preliminar",2017,15,"51-52"
0,"0.04",NA,0,0,5,"Dominican Republic","República Dominicana",0,1,214,NA,1,1,10767,"DEN",0,4,"Preliminar",2018,4,"0-1"
0,"0.17",NA,16.666666667,0,5,"Dominican Republic","República Dominicana",0,2,214,NA,2,1,10767,"DEN",3,18,"Preliminar",2018,14,"1-2"
0,"0.32",NA,11.764705882,0,5,"Dominican Republic","República Dominicana",0,10,214,NA,3,1,10767,"DEN",4,34,"Preliminar",2018,16,"2-3"
0,"3.31","0",0,0,3,"Ecuador","Ecuador",0,4,218,0,4,1,16226,"DEN 1,2,3,4",0,537,"Preliminar",2015,537,"0-4"
0,"7.41","0",0.08312552,0,3,"Ecuador","Ecuador",0,7,218,0,7,1,16226,"DEN 1,2,3,4",1,1203,"Preliminar",2015,666,"4-7"
0,"14.47","0",0.212947189,0,3,"Ecuador","Ecuador",0,10,218,0,10,1,16226,"DEN 1,2,3,4",5,2348,"Preliminar",2015,1145,"7-10"
0,"18.69","0",0.197823937,0,3,"Ecuador","Ecuador",0,11,218,0,11,1,16226,"DEN 1,2,3,4",6,3033,"Preliminar",2015,685,"10-11"
0,"22.18","0.00",0.166712976,0,3,"Ecuador","Ecuador",0,12,218,0,12,1,16226,"DEN 1,2,3,4",6,3599,"Preliminar",2015,566,"11-12"
0,"28.50","0.00",0.324394464,0,3,"Ecuador","Ecuador",0,13,218,0,13,1,16226,"DEN 1,2,3,4",15,4624,"Preliminar",2015,1025,"12-13"
0,"35.40","0.00",0.261142061,0,3,"Ecuador","Ecuador",0,14,218,0,14,1,16226,"DEN 1,2,3,4",15,5744,"Preliminar",2015,1120,"13-14"
0,"46.22","2.55",0.133333333,0.027,3,"Ecuador","Ecuador",2,15,218,414,15,1,16226,"DEN 1,2,3,4",10,7500,"Preliminar",2015,1756,"14-15"
0,"70.22","2.55",0.105318589,0.018,3,"Ecuador","Ecuador",2,17,218,414,17,1,16226,"DEN 1,2,3,4",12,11394,"Preliminar",2015,3894,"15-17"
0,"225.77","2.55",0.128296118,0.014,3,"Ecuador","Ecuador",5,28,218,414,28,1,16226,"DEN 1,2,3,4",47,36634,"Preliminar",2015,25240,"17-28"
0,"240.74","2.55",0.12031846,0.013,3,"Ecuador","Ecuador",5,29,218,414,29,1,16226,"DEN 1,2,3,4",47,39063,"Preliminar",2015,2429,"28-29"
0,"245.43","2.55",0.118022248,0.013,3,"Ecuador","Ecuador",5,30,218,414,30,1,16226,"DEN 1,2,3,4",47,39823,"Preliminar",2015,760,"29-30"
0,"248.77","2.55",0.116437508,0.012,3,"Ecuador","Ecuador",5,31,218,414,31,1,16226,"DEN 1,2,3,4",47,40365,"Preliminar",2015,542,"30-31"
0,"249.18","2.55",0.123664424,0.015,3,"Ecuador","Ecuador",6,34,218,414,34,1,16226,"DEN 1,2,3,4",50,40432,"Preliminar",2015,67,"31-34"
0,"250.62","2.55",0.125414976,0.015,3,"Ecuador","Ecuador",6,35,218,414,35,1,16226,"DEN 1,2,3,4",51,40665,"Preliminar",2015,233,"34-35"
0,"244.87","7.85",0.128360012,0.015,3,"Ecuador","Ecuador",6,37,218,1274,37,1,16226,"DEN 1,2,3,4",51,39732,"Preliminar",2015,-933,"35-37"
0,"254.62","7.85",0.123444837,0.015,3,"Ecuador","Ecuador",6,39,218,1274,39,1,16226,"DEN 1,2,3,4",51,41314,"Preliminar",2015,1582,"37-39"
0,"255.24","7.85",0.123140815,0.014,3,"Ecuador","Ecuador",6,40,218,1274,40,1,16226,"DEN 1,2,3,4",51,41416,"Preliminar",2015,102,"39-40"
0,"255.63","7.85",0.127775501,0.019,3,"Ecuador","Ecuador",8,41,218,1274,41,1,16226,"DEN 1,2,3,4",53,41479,"Preliminar",2015,63,"40-41"
0,"256.98","7.85",0.127107466,0.019,3,"Ecuador","Ecuador",8,42,218,1274,42,1,16226,"DEN 1,2,3,4",53,41697,"Preliminar",2015,218,"41-42"
0,"257.50","7.85",0.126848882,0.019,3,"Ecuador","Ecuador",8,43,218,1274,43,1,16226,"DEN 1,2,3,4",53,41782,"Preliminar",2015,85,"42-43"
0,"258.37","7.85",0.128807576,0.019,3,"Ecuador","Ecuador",8,44,218,1274,44,1,16226,"DEN 1,2,3,4",54,41923,"Preliminar",2015,141,"43-44"
0,"258.38","7.85",0.128804503,0.019,3,"Ecuador","Ecuador",8,45,218,1274,45,1,16226,"DEN 1,2,3,4",54,41924,"Preliminar",2015,1,"44-45"
0,"258.75","7.85",0.128620427,0.019,3,"Ecuador","Ecuador",8,46,218,1274,46,1,16226,"DEN 1,2,3,4",54,41984,"Preliminar",2015,60,"45-46"
0,"259.19","7.85",0.128400228,0.019,3,"Ecuador","Ecuador",8,47,218,1274,47,1,16226,"DEN 1,2,3,4",54,42056,"Preliminar",2015,72,"46-47"
0,"259.61","7.85",0.128189911,0.019,3,"Ecuador","Ecuador",8,48,218,1274,48,1,16226,"DEN 1,2,3,4",54,42125,"Preliminar",2015,69,"47-48"
0,"260.43","7.85",0.127789479,0.019,3,"Ecuador","Ecuador",8,49,218,1274,49,1,16226,"DEN 1,2,3,4",54,42257,"Preliminar",2015,132,"48-49"
0,"260.93","7.85",0.127541983,0.019,3,"Ecuador","Ecuador",8,50,218,1274,50,1,16226,"DEN 1,2,3,4",54,42339,"Preliminar",2015,82,"49-50"
0,"261.96","8.71",0.131749206,0.019,3,"Ecuador","Ecuador",8,51,218,1413,51,1,16226,"DEN 1,2,3,4",56,42505,"Preliminar",2015,166,"50-51"
0,"262.95","8.86",0.131248975,0.019,3,"Ecuador","Ecuador",8,52,218,1437,52,1,16226,"DEN 1,2,3,4",56,42667,"Preliminar",2015,162,"51-52"
0,"2.62","2.62",0,0,3,"Ecuador","Ecuador",0,2,218,429,2,1,16385,"DEN 1,2,4",0,429,"Preliminar",2016,429,"0-2"
0,"4.68","4.68",0,0,3,"Ecuador","Ecuador",0,3,218,767,3,1,16385,"DEN 1,2,4",0,767,"Preliminar",2016,338,"2-3"
0,"7.09","7.09",0.258397933,0,3,"Ecuador","Ecuador",0,4,218,1161,4,1,16385,"DEN 1,2,4",3,1161,"Preliminar",2016,394,"3-4"
0,"9.81","9.81",0.186683261,0,3,"Ecuador","Ecuador",0,5,218,1607,5,1,16385,"DEN 1,2,4",3,1607,"Preliminar",2016,446,"4-5"
0,"12.65","12.65",0.144787645,0,3,"Ecuador","Ecuador",0,6,218,2072,6,1,16385,"DEN 1,2,4",3,2072,"Preliminar",2016,465,"5-6"
0,"15.5","15.5",0.157480315,0,3,"Ecuador","Ecuador",0,7,218,2540,7,1,16385,"DEN 1,2,4",4,2540,"Preliminar",2016,468,"6-7"
0,"17.91","17.91",0.23858214,0,3,"Ecuador","Ecuador",0,8,218,2934,8,1,16385,"DEN 1,2,4",7,2934,"Preliminar",2016,394,"7-8"
0,"20.71","20.71",0.206307103,0,3,"Ecuador","Ecuador",0,9,218,3393,9,1,16385,"DEN 1,2,4",7,3393,"Preliminar",2016,459,"8-9"
0,"23.38","23.38",0.234986945,0,3,"Ecuador","Ecuador",0,10,218,3830,10,1,16385,"DEN 1,2,4",9,3830,"Preliminar",2016,437,"9-10"
0,"26.31","26.31",0.27835769,0,3,"Ecuador","Ecuador",0,11,218,4311,11,1,16385,"DEN 1,2,4",12,4311,"Preliminar",2016,481,"10-11"
0,"28.25","28.25",0.302441132,0,3,"Ecuador","Ecuador",0,12,218,4629,12,1,16385,"DEN 1,2,4",14,4629,"Preliminar",2016,318,"11-12"
0,"26.31","28.25",0.324750638,0,3,"Ecuador","Ecuador",0,15,218,4629,15,1,16385,"DEN 1,2,4",14,4311,"Preliminar",2016,-318,"12-15"
0,"43.98","28.25",0.319178462,0,3,"Ecuador","Ecuador",0,19,218,4629,19,1,16385,"DEN 1,2,4",23,7206,"Preliminar",2016,2895,"15-19"
0,"46.46","46.46",0.341565949,0.026,3,"Ecuador","Ecuador",2,20,218,7612,20,1,16385,"DEN 1,2,4",26,7612,"Preliminar",2016,406,"19-20"
0,"48.76","48.76",0.325406758,0.063,3,"Ecuador","Ecuador",5,21,218,7990,21,1,16385,"DEN 1,2,4",26,7990,"Preliminar",2016,378,"20-21"
0,"51.47","51.47",0.308312582,0.036,3,"Ecuador","Ecuador",3,22,218,8433,22,1,16385,"DEN 1,2,4",26,8433,"Preliminar",2016,443,"21-22"
0,"54.70","54.70",0.312430261,0.033,3,"Ecuador","Ecuador",3,23,218,8962,23,1,16385,"DEN 1,2,4",28,8962,"Preliminar",2016,529,"22-23"
0,"58.01","58.01",0.305102578,0.032,3,"Ecuador","Ecuador",3,24,218,9505,24,1,16385,"DEN 1,2,4",29,9505,"Preliminar",2016,543,"23-24"
0,"60.81","60.81",0.321188397,0.03,3,"Ecuador","Ecuador",3,25,218,9963,25,1,16385,"DEN 1,2,4",32,9963,"Preliminar",2016,458,"24-25"
0,"62.33","62.33",0.313356835,0.029,3,"Ecuador","Ecuador",3,26,218,10212,26,1,16385,"DEN 1,2,4",32,10212,"Preliminar",2016,249,"25-26"
