"location","target","score","forecast_week","team","skill"
"HHS Region 8","4 wk ahead",-3.20463698304538,5,"PSI",0.040573627879603
"HHS Region 8","Season onset",0,5,"PSI",1
"HHS Region 8","Season peak percentage",-0.224095210540657,5,"PSI",0.799239034766066
"HHS Region 8","Season peak week",-0.11226071645861,5,"PSI",0.893811195830528
"HHS Region 9","1 wk ahead",-0.742572881661144,5,"PSI",0.475887935704311
"HHS Region 9","2 wk ahead",-1.25887025433351,5,"PSI",0.283974664492578
"HHS Region 9","3 wk ahead",-0.686553149103929,5,"PSI",0.50330790997322
"HHS Region 9","4 wk ahead",-0.604051738002585,5,"PSI",0.546592493859159
"HHS Region 9","Season onset",0,5,"PSI",1
"HHS Region 9","Season peak percentage",-0.407185296843593,5,"PSI",0.665520859960817
"HHS Region 9","Season peak week",-1.75100147675589,5,"PSI",0.1736
"US National","1 wk ahead",-0.024212059047255,5,"PSI",0.976078701490214
"US National","2 wk ahead",-0.139697201069066,5,"PSI",0.869621516001614
"US National","3 wk ahead",-2.24466854211784,5,"PSI",0.105962656711212
"US National","4 wk ahead",-2.8450193036678,5,"PSI",0.05813314454608
"US National","Season onset",0,5,"PSI",1
"US National","Season peak percentage",-0.114655237726257,5,"PSI",0.891673506305777
"US National","Season peak week",-2.206307831268,5,"PSI",0.110106430466584
"HHS Region 1","1 wk ahead",-1.6322532981236,6,"PSI",0.195488583413534
"HHS Region 1","2 wk ahead",-2.36753356150075,6,"PSI",0.093711575310733
"HHS Region 1","3 wk ahead",-5.19479234661705,6,"PSI",0.005545367709807
"HHS Region 1","4 wk ahead",-4.73608803548504,6,"PSI",0.008772898412326
"HHS Region 1","Season onset",0,6,"PSI",1
"HHS Region 1","Season peak percentage",-1.37825134984112,6,"PSI",0.252018860796434
"HHS Region 1","Season peak week",-0.184080111504885,6,"PSI",0.831869158867009
"HHS Region 10","1 wk ahead",-0.669113581065785,6,"PSI",0.512162367052678
"HHS Region 10","2 wk ahead",-0.726356350554114,6,"PSI",0.483668100359302
"HHS Region 10","3 wk ahead",-0.358298617714829,6,"PSI",0.698864350568327
"HHS Region 10","4 wk ahead",-0.626536083618534,6,"PSI",0.534439853372617
"HHS Region 10","Season onset",0,6,"PSI",1
"HHS Region 10","Season peak percentage",0,6,"PSI",1
"HHS Region 10","Season peak week",0,6,"PSI",1
"HHS Region 2","1 wk ahead",-1.50372745801199,6,"PSI",0.2223
"HHS Region 2","2 wk ahead",-10,6,"PSI",4.53999297624849e-05
"HHS Region 2","3 wk ahead",-10,6,"PSI",4.53999297624849e-05
"HHS Region 2","4 wk ahead",-10,6,"PSI",4.53999297624849e-05
"HHS Region 2","Season onset",0,6,"PSI",1
"HHS Region 2","Season peak percentage",-1.98231483194911,6,"PSI",0.13774999986225
"HHS Region 2","Season peak week",-0.173611294290075,6,"PSI",0.840623589349933
"HHS Region 3","1 wk ahead",-0.127169836524733,6,"PSI",0.880584104552406
"HHS Region 3","2 wk ahead",-2.86069348054253,6,"PSI",0.057229059262056
"HHS Region 3","3 wk ahead",-3.58546334858716,6,"PSI",0.027723818861381
"HHS Region 3","4 wk ahead",-3.65833561581323,6,"PSI",0.025775377175188
"HHS Region 3","Season onset",0,6,"PSI",1
"HHS Region 3","Season peak percentage",-4.04609584624947,6,"PSI",0.017490527221297
"HHS Region 3","Season peak week",-0.105637360531111,6,"PSI",0.899750874100249
"HHS Region 4","1 wk ahead",-0.047161397498809,6,"PSI",0.953933422696671
"HHS Region 4","2 wk ahead",-0.065942680499651,6,"PSI",0.936184524382892
"HHS Region 4","3 wk ahead",-3.83395532983332,6,"PSI",0.021623916535298
"HHS Region 4","4 wk ahead",-2.80064725177494,6,"PSI",0.060770715939229
"HHS Region 4","Season onset",0,6,"PSI",1
"HHS Region 4","Season peak percentage",-0.043507699484583,6,"PSI",0.957425182382156
"HHS Region 4","Season peak week",-0.017921638960936,6,"PSI",0.98223799853286
"HHS Region 5","1 wk ahead",-0.057127050154853,6,"PSI",0.944474066167111
"HHS Region 5","2 wk ahead",-0.131935133456024,6,"PSI",0.876397842134785
"HHS Region 5","3 wk ahead",-3.00722440145034,6,"PSI",0.049428682718578
"HHS Region 5","4 wk ahead",-3.50088906623731,6,"PSI",0.030170547879318
"HHS Region 5","Season onset",0,6,"PSI",1
"HHS Region 5","Season peak percentage",-0.122640325250519,6,"PSI",0.884581767075779
"HHS Region 5","Season peak week",-0.087758174318807,6,"PSI",0.915982358
"HHS Region 6","1 wk ahead",-3.74109423170676,6,"PSI",0.023728124854213
"HHS Region 6","2 wk ahead",-4.02925089815102,6,"PSI",0.017787649725402
"HHS Region 6","3 wk ahead",-4.25984066187067,6,"PSI",0.014124552810694
"HHS Region 6","4 wk ahead",-4.31806450458891,6,"PSI",0.013325650333718
"HHS Region 6","Season onset",-10,6,"PSI",4.53999297624849e-05
"HHS Region 6","Season peak percentage",-0.413415742815062,6,"PSI",0.661387258661387
"HHS Region 6","Season peak week",-0.082304320115505,6,"PSI",0.920991639762975
"HHS Region 7","1 wk ahead",-9.7533450031064,6,"PSI",5.80999936671007e-05
"HHS Region 7","2 wk ahead",-10,6,"PSI",4.53999297624849e-05
"HHS Region 7","3 wk ahead",-10,6,"PSI",4.53999297624849e-05
"HHS Region 7","4 wk ahead",-9.02552188498364,6,"PSI",0.000120300006015
"HHS Region 7","Season onset",0,6,"PSI",1
"HHS Region 7","Season peak percentage",-0.839159393739555,6,"PSI",0.432073574567926
"HHS Region 7","Season peak week",-0.087361132495906,6,"PSI",0.916346113513463
"HHS Region 8","1 wk ahead",-0.053147651213086,6,"PSI",0.94823999336024
"HHS Region 8","2 wk ahead",-1.72406704464933,6,"PSI",0.178339356840434
"HHS Region 8","3 wk ahead",-0.927839972656947,6,"PSI",0.395406878275587
"HHS Region 8","4 wk ahead",-0.431453875745778,6,"PSI",0.64956402250335
"HHS Region 8","Season onset",0,6,"PSI",1
"HHS Region 8","Season peak percentage",-0.093043446023861,6,"PSI",0.911153913421537
"HHS Region 8","Season peak week",-0.774412477292227,6,"PSI",0.460974534460975
"HHS Region 9","1 wk ahead",-0.219868375283844,6,"PSI",0.80262443622362
"HHS Region 9","2 wk ahead",-0.808580011119618,6,"PSI",0.445490208441567
"HHS Region 9","3 wk ahead",-0.935080604849811,6,"PSI",0.392554222482098
"HHS Region 9","4 wk ahead",-2.91768603419395,6,"PSI",0.054058632512287
"HHS Region 9","Season onset",0,6,"PSI",1
"HHS Region 9","Season peak percentage",-0.1567673826177,6,"PSI",0.854902900964661
"HHS Region 9","Season peak week",-0.311155433637423,6,"PSI",0.732599996337
"US National","1 wk ahead",-0.193544091996751,6,"PSI",0.824033502111598
"US National","2 wk ahead",-3.35416118384971,6,"PSI",0.034938664983008
"US National","3 wk ahead",-3.93326243763389,6,"PSI",0.019579690721577
"US National","4 wk ahead",-3.93404714650422,6,"PSI",0.019564332391287
"US National","Season onset",0,6,"PSI",1
"US National","Season peak percentage",-0.256317574566186,6,"PSI",0.773896160025715
"US National","Season peak week",-0.318147128122052,6,"PSI",0.727495745457444
"HHS Region 1","1 wk ahead",-0.202841630606694,7,"PSI",0.816407525152496
"HHS Region 1","2 wk ahead",-0.250005782412627,7,"PSI",0.778796279736943
"HHS Region 1","3 wk ahead",-0.158968815128675,7,"PSI",0.853022959965599
"HHS Region 1","4 wk ahead",-0.134546124104961,7,"PSI",0.874112560287271
"HHS Region 1","Season onset",0,7,"PSI",1
"HHS Region 1","Season peak percentage",-0.0758428812392,7,"PSI",0.926961838213679
"HHS Region 1","Season peak week",-0.22314355131421,7,"PSI",0.8
"HHS Region 10","1 wk ahead",-0.068614253332887,7,"PSI",0.933686777183034
"HHS Region 10","2 wk ahead",-0.119630461073994,7,"PSI",0.887248248908747
"HHS Region 10","3 wk ahead",-0.071404727278318,7,"PSI",0.931084980369515
"HHS Region 10","4 wk ahead",-1.22360026339913,7,"PSI",0.294169171637011
"HHS Region 10","Season onset",0,7,"PSI",1
"HHS Region 10","Season peak percentage",0,7,"PSI",1
"HHS Region 10","Season peak week",0,7,"PSI",1
"HHS Region 2","1 wk ahead",-2.75170292841743,7,"PSI",0.063819089276885
"HHS Region 2","2 wk ahead",-7.00795138846148,7,"PSI",0.000904659988239
"HHS Region 2","3 wk ahead",-3.95118347039361,7,"PSI",0.019231927884669
"HHS Region 2","4 wk ahead",-1.89280974325216,7,"PSI",0.150647931612849
"HHS Region 2","Season onset",0,7,"PSI",1
"HHS Region 2","Season peak percentage",-0.018825243172671,7,"PSI",0.981350845018649
"HHS Region 2","Season peak week",-0.051293294387551,7,"PSI",0.95
"HHS Region 3","1 wk ahead",-1.02134081085031,7,"PSI",0.360111774553964
"HHS Region 3","2 wk ahead",-4.17428121851218,7,"PSI",0.015386247030879
"HHS Region 3","3 wk ahead",-4.24468957291759,7,"PSI",0.014340184569795
"HHS Region 3","4 wk ahead",-4.29982239316817,7,"PSI",0.013570969094997
"HHS Region 3","Season onset",0,7,"PSI",1
"HHS Region 3","Season peak percentage",-2.82346086361352,7,"PSI",0.059400011226602
"HHS Region 3","Season peak week",-0.338061039892076,7,"PSI",0.713151755863489
"HHS Region 4","1 wk ahead",-0.369177551158678,7,"PSI",0.691302657965289
"HHS Region 4","2 wk ahead",-0.419795884972824,7,"PSI",0.657180946632723
"HHS Region 4","3 wk ahead",-0.25699383167092,7,"PSI",0.773372984169804
"HHS Region 4","4 wk ahead",-0.237048108492193,7,"PSI",0.788953331749407
"HHS Region 4","Season onset",0,7,"PSI",1
"HHS Region 4","Season peak percentage",-0.027615049024983,7,"PSI",0.972762760708168
"HHS Region 4","Season peak week",0,7,"PSI",1
"HHS Region 5","1 wk ahead",-0.703345671006625,7,"PSI",0.49492666890868
"HHS Region 5","2 wk ahead",-1.02147267845674,7,"PSI",0.360064290607072
"HHS Region 5","3 wk ahead",-0.29184048702275,7,"PSI",0.746887664746887
"HHS Region 5","4 wk ahead",-0.285366790391094,7,"PSI",0.751738473296939
"HHS Region 5","Season onset",0,7,"PSI",1
"HHS Region 5","Season peak percentage",-0.151553009841557,7,"PSI",0.859372325874636
"HHS Region 5","Season peak week",-0.059104363517259,7,"PSI",0.942608390096608
"HHS Region 6","1 wk ahead",-0.64739213585253,7,"PSI",0.523408977974766
"HHS Region 6","2 wk ahead",-1.45005921033653,7,"PSI",0.234556399519278
"HHS Region 6","3 wk ahead",-0.924960265075908,7,"PSI",0.396547175533869
"HHS Region 6","4 wk ahead",-0.63325436773807,7,"PSI",0.530861368690928
"HHS Region 6","Season onset",-10,7,"PSI",4.53999297624849e-05
"HHS Region 6","Season peak percentage",-0.050378583957916,7,"PSI",0.950869372459564
"HHS Region 6","Season peak week",-0.105360515657826,7,"PSI",0.9
"HHS Region 7","1 wk ahead",-0.566833770125364,7,"PSI",0.567318859932101
"HHS Region 7","2 wk ahead",-4.84618269035214,7,"PSI",0.007858318
"HHS Region 7","3 wk ahead",-0.235767339961928,7,"PSI",0.789964445711814
"HHS Region 7","4 wk ahead",-0.179690699367836,7,"PSI",0.835528600973657
"HHS Region 7","Season onset",0,7,"PSI",1
"HHS Region 7","Season peak percentage",0,7,"PSI",1
"HHS Region 7","Season peak week",0,7,"PSI",1
"HHS Region 8","1 wk ahead",-5.55937642311782,7,"PSI",0.003851177154047
"HHS Region 8","2 wk ahead",-4.29901036467868,7,"PSI",0.013581993584026
"HHS Region 8","3 wk ahead",-3.68346674323795,7,"PSI",0.025135684651527
"HHS Region 8","4 wk ahead",-3.60529712626186,7,"PSI",0.027179367909196
"HHS Region 8","Season onset",0,7,"PSI",1
"HHS Region 8","Season peak percentage",-0.581012024991855,7,"PSI",0.559332022051277
"HHS Region 8","Season peak week",-0.916290731874155,7,"PSI",0.4
"HHS Region 9","1 wk ahead",-4.10499413651136,7,"PSI",0.016490115527684
"HHS Region 9","2 wk ahead",-3.490908539007,7,"PSI",0.030473173523659
"HHS Region 9","3 wk ahead",-5.26698365174007,7,"PSI",0.005159148916579
"HHS Region 9","4 wk ahead",-6.32587928063309,7,"PSI",0.001789392180729
"HHS Region 9","Season onset",0,7,"PSI",1
"HHS Region 9","Season peak percentage",-0.006546964464398,7,"PSI",0.993474420213758
"HHS Region 9","Season peak week",-0.014431114654984,7,"PSI",0.985672514785088
"US National","1 wk ahead",-0.083472137434091,7,"PSI",0.919916717554337
"US National","2 wk ahead",-1.40290920553052,7,"PSI",0.245880605212926
"US National","3 wk ahead",-0.536571436905737,7,"PSI",0.584749670559025
"US National","4 wk ahead",-0.13572706540808,7,"PSI",0.873080893949846
"US National","Season onset",0,7,"PSI",1
"US National","Season peak percentage",-0.00325839778114,7,"PSI",0.996746905035784
"US National","Season peak week",-0.051293294387551,7,"PSI",0.95
"HHS Region 1","1 wk ahead",-3.41176497140936,8,"PSI",0.032982935035348
"HHS Region 1","2 wk ahead",-3.06996450253719,8,"PSI",0.046422802719897
"HHS Region 1","3 wk ahead",-1.25945849117507,8,"PSI",0.283807669254045
"HHS Region 1","4 wk ahead",-0.888994305230479,8,"PSI",0.411068954837723
"HHS Region 1","Season onset",0,8,"PSI",1
"HHS Region 1","Season peak percentage",-0.00219478967149,8,"PSI",0.99780761711824
"HHS Region 1","Season peak week",-0.105360515657826,8,"PSI",0.9
"HHS Region 10","1 wk ahead",-0.104943903472124,8,"PSI",0.90037502908255
"HHS Region 10","2 wk ahead",-0.080148451790172,8,"PSI",0.922979318283763
"HHS Region 10","3 wk ahead",-5.71176562160104,8,"PSI",0.003306828779155
"HHS Region 10","4 wk ahead",-0.090457258985989,8,"PSI",0.913513377554633
"HHS Region 10","Season onset",0,8,"PSI",1
"HHS Region 10","Season peak percentage",0,8,"PSI",1
"HHS Region 10","Season peak week",0,8,"PSI",1
"HHS Region 2","1 wk ahead",-3.25430034598611,8,"PSI",0.038607823334573
"HHS Region 2","2 wk ahead",-2.66975704706815,8,"PSI",0.069269052384533
"HHS Region 2","3 wk ahead",-0.578302334839822,8,"PSI",0.560849693804633
"HHS Region 2","4 wk ahead",-0.239841524539976,8,"PSI",0.786752532157097
"HHS Region 2","Season onset",0,8,"PSI",1
"HHS Region 2","Season peak percentage",0,8,"PSI",1
"HHS Region 2","Season peak week",0,8,"PSI",1
"HHS Region 3","1 wk ahead",-6.08610267565691,8,"PSI",0.002274255175301
"HHS Region 3","2 wk ahead",-5.04135098133586,8,"PSI",0.006465008310262
"HHS Region 3","3 wk ahead",-3.79559208377053,8,"PSI",0.022469597993149
"HHS Region 3","4 wk ahead",-3.53120660726846,8,"PSI",0.029269577666506
"HHS Region 3","Season onset",0,8,"PSI",1
"HHS Region 3","Season peak percentage",-0.017639489976844,8,"PSI",0.982515175086985
"HHS Region 3","Season peak week",-0.22314355131421,8,"PSI",0.8
"HHS Region 4","1 wk ahead",-1.43104333706505,8,"PSI",0.239059372580025
"HHS Region 4","2 wk ahead",-0.832200623155553,8,"PSI",0.435090761228176
"HHS Region 4","3 wk ahead",-1.11366247630426,8,"PSI",0.328354166801365
"HHS Region 4","4 wk ahead",-0.988825970691789,8,"PSI",0.372013189128201
"HHS Region 4","Season onset",0,8,"PSI",1
"HHS Region 4","Season peak percentage",-0.029695003540185,8,"PSI",0.970741561142073
"HHS Region 4","Season peak week",0,8,"PSI",1
"HHS Region 5","1 wk ahead",-0.808372438513801,8,"PSI",0.445582689602945
"HHS Region 5","2 wk ahead",-0.230021888771266,8,"PSI",0.794516211329382
"HHS Region 5","3 wk ahead",-0.19374003071319,8,"PSI",0.823872057861997
"HHS Region 5","4 wk ahead",-0.337682265853731,8,"PSI",0.71342193039833
"HHS Region 5","Season onset",0,8,"PSI",1
"HHS Region 5","Season peak percentage",-0.027087340688368,8,"PSI",0.973276231195956
"HHS Region 5","Season peak week",0,8,"PSI",1
"HHS Region 6","1 wk ahead",-0.685371183478284,8,"PSI",0.503903154331811
"HHS Region 6","2 wk ahead",-0.753339781402039,8,"PSI",0.470791583204161
"HHS Region 6","3 wk ahead",-0.892695878716126,8,"PSI",0.4095501655829
"HHS Region 6","4 wk ahead",-1.07615578630252,8,"PSI",0.34090351590247
"HHS Region 6","Season onset",-10,8,"PSI",4.53999297624849e-05
"HHS Region 6","Season peak percentage",0,8,"PSI",1
"HHS Region 6","Season peak week",0,8,"PSI",1
"HHS Region 7","1 wk ahead",-1.32003701361356,8,"PSI",0.267125414506001
"HHS Region 7","2 wk ahead",-0.9897477412008,8,"PSI",0.371670436335477
"HHS Region 7","3 wk ahead",-0.848315303152044,8,"PSI",0.42813560342338
"HHS Region 7","4 wk ahead",-0.577927795911269,8,"PSI",0.561059793190773
"HHS Region 7","Season onset",0,8,"PSI",1
"HHS Region 7","Season peak percentage",0,8,"PSI",1
"HHS Region 7","Season peak week",0,8,"PSI",1
"HHS Region 8","1 wk ahead",-0.130550060192797,8,"PSI",0.877612558395187
"HHS Region 8","2 wk ahead",-0.129190731010412,8,"PSI",0.87880633393979
"HHS Region 8","3 wk ahead",-0.11799223462317,8,"PSI",0.888702953701148
"HHS Region 8","4 wk ahead",-0.193800802539042,8,"PSI",0.82382199117411
"HHS Region 8","Season onset",0,8,"PSI",1
"HHS Region 8","Season peak percentage",-0.001596995061616,8,"PSI",0.99840427945644
"HHS Region 8","Season peak week",-0.010050335853502,8,"PSI",0.99
"HHS Region 9","1 wk ahead",-0.133801203252609,8,"PSI",0.874763947546587
"HHS Region 9","2 wk ahead",-0.128038968588081,8,"PSI",0.879819093168782
"HHS Region 9","3 wk ahead",-0.145210410090297,8,"PSI",0.864840302838905
"HHS Region 9","4 wk ahead",-0.146957929178668,8,"PSI",0.863330297667006
"HHS Region 9","Season onset",0,8,"PSI",1
"HHS Region 9","Season peak percentage",0,8,"PSI",1
"HHS Region 9","Season peak week",0,8,"PSI",1
"US National","1 wk ahead",-2.01608528664312,8,"PSI",0.133175791000049
"US National","2 wk ahead",-0.949281205616122,8,"PSI",0.387019110661964
"US National","3 wk ahead",-0.350564361417079,8,"PSI",0.704290503151613
"US National","4 wk ahead",-0.181695479525654,8,"PSI",0.833855227746317
"US National","Season onset",0,8,"PSI",1
"US National","Season peak percentage",0,8,"PSI",1
"US National","Season peak week",0,8,"PSI",1
"HHS Region 1","1 wk ahead",-0.069032340409336,9,"PSI",0.933296496399403
"HHS Region 1","2 wk ahead",-0.384533881824111,9,"PSI",0.68076788054485
"HHS Region 1","3 wk ahead",-0.557282122928157,9,"PSI",0.572763651498784
"HHS Region 1","4 wk ahead",-3.39443438970303,9,"PSI",0.03355953042103
"HHS Region 1","Season onset",0,9,"PSI",1
"HHS Region 1","Season peak percentage",0,9,"PSI",1
"HHS Region 1","Season peak week",0,9,"PSI",1
"HHS Region 10","1 wk ahead",-0.105971911497808,9,"PSI",0.899449911921934
"HHS Region 10","2 wk ahead",-3.89295471906806,9,"PSI",0.020385024943975
"HHS Region 10","3 wk ahead",-0.212745875711551,9,"PSI",0.808361535417044
"HHS Region 10","4 wk ahead",-1.58215476981485,9,"PSI",0.205531747111978
"HHS Region 10","Season onset",0,9,"PSI",1
"HHS Region 10","Season peak percentage",0,9,"PSI",1
"HHS Region 10","Season peak week",0,9,"PSI",1
"HHS Region 2","1 wk ahead",-0.071001892657657,9,"PSI",0.931460129190778
"HHS Region 2","2 wk ahead",-4.11577190229041,9,"PSI",0.016313343241163
"HHS Region 2","3 wk ahead",-5.23787222220379,9,"PSI",0.005311546611487
"HHS Region 2","4 wk ahead",-7.6480598478249,9,"PSI",0.000476968623615
"HHS Region 2","Season onset",0,9,"PSI",1
"HHS Region 2","Season peak percentage",0,9,"PSI",1
"HHS Region 2","Season peak week",0,9,"PSI",1
"HHS Region 3","1 wk ahead",-0.177024649831685,9,"PSI",0.837759133646838
"HHS Region 3","2 wk ahead",-0.842287087603294,9,"PSI",0.430724291871614
"HHS Region 3","3 wk ahead",-1.03004614861605,9,"PSI",0.356990485572147
"HHS Region 3","4 wk ahead",-4.22219603575302,9,"PSI",0.014666401172761
"HHS Region 3","Season onset",0,9,"PSI",1
"HHS Region 3","Season peak percentage",0,9,"PSI",1
"HHS Region 3","Season peak week",0,9,"PSI",1
"HHS Region 4","1 wk ahead",-0.559527455747189,9,"PSI",0.571479049194078
"HHS Region 4","2 wk ahead",-0.556198756464122,9,"PSI",0.5733845006735
"HHS Region 4","3 wk ahead",-4.61422471364715,9,"PSI",0.009909863411343
"HHS Region 4","4 wk ahead",-4.11053102576705,9,"PSI",0.016399063888231
"HHS Region 4","Season onset",0,9,"PSI",1
"HHS Region 4","Season peak percentage",0,9,"PSI",1
"HHS Region 4","Season peak week",0,9,"PSI",1
"HHS Region 5","1 wk ahead",-0.401590384770131,9,"PSI",0.66925482652228
"HHS Region 5","2 wk ahead",-0.723425034646488,9,"PSI",0.485087964374188
"HHS Region 5","3 wk ahead",-1.64572912532337,9,"PSI",0.192871883739063
"HHS Region 5","4 wk ahead",-1.90378452197553,9,"PSI",0.149003643252652
"HHS Region 5","Season onset",0,9,"PSI",1
"HHS Region 5","Season peak percentage",0,9,"PSI",1
"HHS Region 5","Season peak week",0,9,"PSI",1
"HHS Region 6","1 wk ahead",-0.553043562131816,9,"PSI",0.575196497297757
"HHS Region 6","2 wk ahead",-0.437435106345953,9,"PSI",0.645690426279504
"HHS Region 6","3 wk ahead",-0.444047760242491,9,"PSI",0.641434785014864
"HHS Region 6","4 wk ahead",-0.400698879216856,9,"PSI",0.669851736951627
"HHS Region 6","Season onset",-10,9,"PSI",4.53999297624849e-05
"HHS Region 6","Season peak percentage",0,9,"PSI",1
"HHS Region 6","Season peak week",0,9,"PSI",1
"HHS Region 7","1 wk ahead",-0.132208716788206,9,"PSI",0.876158107088068
"HHS Region 7","2 wk ahead",-1.25351666342155,9,"PSI",0.285499025437286
"HHS Region 7","3 wk ahead",-4.35065086152487,9,"PSI",0.012898414765966
"HHS Region 7","4 wk ahead",-4.38489221482101,9,"PSI",0.012464231521358
"HHS Region 7","Season onset",0,9,"PSI",1
"HHS Region 7","Season peak percentage",0,9,"PSI",1
"HHS Region 7","Season peak week",0,9,"PSI",1
"HHS Region 8","1 wk ahead",-0.043300767263004,9,"PSI",0.957623325002482
"HHS Region 8","2 wk ahead",-0.050528835372061,9,"PSI",0.950726513724318
"HHS Region 8","3 wk ahead",-0.172686747299852,9,"PSI",0.841401144747241
"HHS Region 8","4 wk ahead",-0.086970956623011,9,"PSI",0.916703719418238
"HHS Region 8","Season onset",0,9,"PSI",1
"HHS Region 8","Season peak percentage",0,9,"PSI",1
"HHS Region 8","Season peak week",0,9,"PSI",1
"HHS Region 9","1 wk ahead",-0.350071476751906,9,"PSI",0.70463772270301
"HHS Region 9","2 wk ahead",-0.610044223417992,9,"PSI",0.543326840773211
"HHS Region 9","3 wk ahead",-0.469559094654096,9,"PSI",0.625277895882365
"HHS Region 9","4 wk ahead",-0.720823423984398,9,"PSI",0.486351617448271
"HHS Region 9","Season onset",0,9,"PSI",1
"HHS Region 9","Season peak percentage",0,9,"PSI",1
"HHS Region 9","Season peak week",0,9,"PSI",1
"US National","1 wk ahead",-0.036447586051788,9,"PSI",0.964208630553127
"US National","2 wk ahead",-0.286218649431372,9,"PSI",0.751098370759811
"US National","3 wk ahead",-1.77847774449521,9,"PSI",0.168895053105145
"US National","4 wk ahead",-2.64238229217994,9,"PSI",0.071191468500142
"US National","Season onset",0,9,"PSI",1
"US National","Season peak percentage",0,9,"PSI",1
"US National","Season peak week",0,9,"PSI",1
"HHS Region 1","1 wk ahead",-0.377322447494948,10,"PSI",0.685694937630581
"HHS Region 1","2 wk ahead",-0.297476567981733,10,"PSI",0.742689985742206
"HHS Region 1","3 wk ahead",-0.04218227763042,10,"PSI",0.958695015989321
"HHS Region 1","4 wk ahead",-0.205052500863325,10,"PSI",0.814604547846701
"HHS Region 1","Season onset",0,10,"PSI",1
"HHS Region 1","Season peak percentage",0,10,"PSI",1
"HHS Region 1","Season peak week",0,10,"PSI",1
"HHS Region 10","1 wk ahead",-3.36822685911494,10,"PSI",0.034450669108437
"HHS Region 10","2 wk ahead",-0.126399914387543,10,"PSI",0.881262346811519
"HHS Region 10","3 wk ahead",-0.516062190704751,10,"PSI",0.596866271985992
"HHS Region 10","4 wk ahead",-0.139976822469791,10,"PSI",0.869378385209079
"HHS Region 10","Season onset",0,10,"PSI",1
"HHS Region 10","Season peak percentage",0,10,"PSI",1
"HHS Region 10","Season peak week",0,10,"PSI",1
"HHS Region 2","1 wk ahead",-3.32907291169043,10,"PSI",0.035826303823638
"HHS Region 2","2 wk ahead",-4.24967673676345,10,"PSI",0.0142688457568
"HHS Region 2","3 wk ahead",-5.77204763371987,10,"PSI",0.003113375929285
"HHS Region 2","4 wk ahead",-7.64622685231714,10,"PSI",0.000477843706726
"HHS Region 2","Season onset",0,10,"PSI",1
"HHS Region 2","Season peak percentage",0,10,"PSI",1
"HHS Region 2","Season peak week",0,10,"PSI",1
"HHS Region 3","1 wk ahead",-0.206266865696875,10,"PSI",0.813615921128798
"HHS Region 3","2 wk ahead",-0.27457689019696,10,"PSI",0.759893573636035
"HHS Region 3","3 wk ahead",-0.23731888724288,10,"PSI",0.78873972887275
"HHS Region 3","4 wk ahead",-0.651367528715247,10,"PSI",0.521332352096163
"HHS Region 3","Season onset",0,10,"PSI",1
"HHS Region 3","Season peak percentage",0,10,"PSI",1
"HHS Region 3","Season peak week",0,10,"PSI",1
"HHS Region 4","1 wk ahead",-0.312108863149975,10,"PSI",0.731901846750693
"HHS Region 4","2 wk ahead",-2.25103506072577,10,"PSI",0.105290186404286
"HHS Region 4","3 wk ahead",-1.05892706585921,10,"PSI",0.346827734086403
"HHS Region 4","4 wk ahead",-0.303198255260736,10,"PSI",0.738452679728467
"HHS Region 4","Season onset",0,10,"PSI",1
"HHS Region 4","Season peak percentage",0,10,"PSI",1
"HHS Region 4","Season peak week",0,10,"PSI",1
"HHS Region 5","1 wk ahead",-0.065737047359701,10,"PSI",0.936377054740845
"HHS Region 5","2 wk ahead",-0.061706946983341,10,"PSI",0.940158362668916
"HHS Region 5","3 wk ahead",-0.080467727633709,10,"PSI",0.922684680321246
"HHS Region 5","4 wk ahead",-0.094038854489158,10,"PSI",0.910247394356156
"HHS Region 5","Season onset",0,10,"PSI",1
"HHS Region 5","Season peak percentage",0,10,"PSI",1
"HHS Region 5","Season peak week",0,10,"PSI",1
"HHS Region 6","1 wk ahead",-0.870734656404711,10,"PSI",0.418643876839311
"HHS Region 6","2 wk ahead",-0.978355194660742,10,"PSI",0.375928920509567
"HHS Region 6","3 wk ahead",-0.826891591743933,10,"PSI",0.437406814305728
"HHS Region 6","4 wk ahead",-0.398339893202635,10,"PSI",0.671433773097624
"HHS Region 6","Season onset",-10,10,"PSI",4.53999297624849e-05
"HHS Region 6","Season peak percentage",0,10,"PSI",1
"HHS Region 6","Season peak week",0,10,"PSI",1
"HHS Region 7","1 wk ahead",-0.171647960850175,10,"PSI",0.842275634980813
"HHS Region 7","2 wk ahead",-0.182307265235028,10,"PSI",0.833345243050876
"HHS Region 7","3 wk ahead",-0.18028823018507,10,"PSI",0.835029496016042
"HHS Region 7","4 wk ahead",-0.176705519431476,10,"PSI",0.838026530719435
"HHS Region 7","Season onset",0,10,"PSI",1
"HHS Region 7","Season peak percentage",0,10,"PSI",1
"HHS Region 7","Season peak week",0,10,"PSI",1
"HHS Region 8","1 wk ahead",-0.056129335233039,10,"PSI",0.945416852273869
"HHS Region 8","2 wk ahead",-0.065676724384853,10,"PSI",0.936433541494074
"HHS Region 8","3 wk ahead",-0.066511344738118,10,"PSI",0.935652301065795
"HHS Region 8","4 wk ahead",-0.081567028023146,10,"PSI",0.92167093000299
"HHS Region 8","Season onset",0,10,"PSI",1
"HHS Region 8","Season peak percentage",0,10,"PSI",1
"HHS Region 8","Season peak week",0,10,"PSI",1
