Bar0,0.284810126582283
Bar1,0.284810126582283
Bar2,0.284810126582283
Bar3,0.142405063291135
Bar4,0.142405063291135
Bar5,0
Bar6,0.284810126582283
Bar7,0.142405063291135
Bar8,0.142405063291135
Bar9,0.142405063291135
Bar10,0.284810126582283
Bar11,0.142405063291135
Bar12,0.284810126582283
Bar13,0.284810126582283
Bar14,0.284810126582283
Bar15,0.142405063291135
Bar16,0.284810126582283
Bar17,0.284810126582283
Bar18,0.142405063291135
Bar19,0
Bar20,0.142405063291135
Bar21,0.142405063291135
Bar22,0.142405063291135
Bar23,0.142405063291135
Bar24,0.284810126582283
Bar25,0.142405063291135
Bar26,0.284810126582283
Bar27,0.427215189873418
Bar28,0.284810126582283
Bar29,0.142405063291135
Bar30,0.142405063291135
Bar31,0.142405063291135
Bar32,0.142405063291135
Bar33,0.142405063291135
Bar34,0.142405063291135
Bar35,0.142405063291135
Bar36,0.142405063291135
Bar37,0.142405063291135
Bar38,5.98101265822785
Bar39,0.284810126582283
Bar40,0.142405063291135
Bar41,7.12025316455696
Bar42,0.284810126582283
Bar43,0.284810126582283
Bar44,0.284810126582283
Bar45,0.284810126582283
Bar46,1.99367088607596
Bar47,0.284810126582283
Bar48,4.98417721518987
Bar49,0.142405063291135
Bar50,0.284810126582283
Bar51,5.83860759493671
Bar52,0.284810126582283
Bar53,0.142405063291135
Bar54,0.142405063291135
Bar55,0.142405063291135
Bar56,0.284810126582283
Bar57,11.1075949367089
Bar58,0.284810126582283
Bar59,0.284810126582283
Bar60,34.0348101265823
Bar61,45
Bar62,63.7974683544304
Bar63,0.142405063291135
Bar64,0.142405063291135
Bar65,59.0981012658228
Bar66,68.9240506329114
Bar67,73.7658227848101
Bar68,69.7784810126582
Bar69,69.7784810126582
Bar70,79.8892405063291
Bar71,67.9272151898734
Bar72,0.142405063291135
Bar73,73.9082278481013
Bar74,0.142405063291135
Bar75,58.1012658227848
Bar76,42.0094936708861
Bar77,62.9430379746835
Bar78,0.142405063291135
Bar79,31.1867088607595
Bar80,0.142405063291135
Bar81,0.142405063291135
Bar82,28.0537974683544
Bar83,43.8607594936709
Bar84,0.142405063291135
Bar85,29.0506329113924
Bar86,0.142405063291135
Bar87,32.0411392405063
Bar88,19.0822784810127
Bar89,17.0886075949367
Bar90,32.0411392405063
Bar91,0.142405063291135
Bar92,29.9050632911392
Bar93,17.2310126582278
Bar94,0.142405063291135
Bar95,18.0854430379747
Bar96,0.142405063291135
Bar97,12.9588607594937
Bar98,0.142405063291135
Bar99,0.142405063291135
Bar100,0.142405063291135
Bar101,0.142405063291135
Bar102,0.142405063291135
